Order_ID,PDate,Status,Fulfilment,Sales_Channel ,ship_service_level,Style,SKU,Category,PSize,ASIN,Qty,currency,Amount,payment_by,ship_city,ship_state,ship_postal-code,ship_country,Label
182.22.67.91-10.42.0.211-443-60535-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,1,INR,399.0,Debit card,AHMEDABAD,Gujarat,380058.0,IN,0
10.42.0.211-69.147.64.215-40757-443-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET319,SET319-KR-NP-S,Set,S,B09KXV4TTM,0,,,Debit card,MANGALURU,KARNATAKA,575002.0,IN,0
172.217.12.142-10.42.0.151-443-40348-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXL,kurta,XXL,B081WSWWL7,1,INR,471.0,Credit Card,BENGALURU,KARNATAKA,560043.0,IN,0
10.42.0.211-10.42.0.1-15089-53-17,04-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE3718,JNE3718-KR-XXL,kurta,XXL,B099NMS4LL,0,INR,386.67,Credit Card,BENGALURU,KARNATAKA,560043.0,IN,0
172.217.10.74-10.42.0.211-443-33589-6,04-30-22,Cancelled,Merchant,Amazon.in,Standard,MEN5006,MEN5006-KR-XXL,kurta,XXL,B08YYTB4R3,0,INR,452.38,Debit card,PATNA,BIHAR,800026.0,IN,0
10.42.0.42-104.254.66.16-49957-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,1,INR,1112.0,Debit card,Pune,MAHARASHTRA,411033.0,IN,1
10.42.0.151-10.42.0.1-34893-53-17,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET233,SET233-KR-PP-L,Set,L,B08MXF6MZF,0,,,Debit card,MUMBAI,MAHARASHTRA,400042.0,IN,1
10.42.0.211-123.125.29.220-47214-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET363,SET363-KR-NP-XL,Set,XL,B09TH6N96L,1,INR,1338.0,Debit card,ROORKEE,UTTARAKHAND,247667.0,IN,0
172.217.12.206-10.42.0.211-443-56968-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-XXXL,kurta,3XL,B09HMHM56Y,1,INR,517.0,Credit Card,MANGALURU,KARNATAKA,575006.0,IN,0
10.42.0.211-54.165.129.5-49352-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-XL,kurta,XL,B099FDMD6T,1,INR,329.0,Credit Card,NAGPUR,MAHARASHTRA,440006.0,IN,0
10.42.0.151-123.125.115.190-41823-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-L,Western Dress,L,B09SDXFFQ1,1,INR,725.0,Credit Card,NOIDA,UTTAR PRADESH,201301.0,IN,1
10.42.0.211-10.42.0.1-64468-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XXL,kurta,XXL,B08B3XF5MH,1,INR,363.0,Debit card,JAIPUR,RAJASTHAN,303905.0,IN,1
184.72.52.0-10.42.0.211-443-54452-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,1,INR,666.0,Debit card,Golabandha,ODISHA,761002.0,IN,1
10.42.0.151-23.44.160.219-49984-443-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET131,SET131-KR-NP-A-XXL,Set,XXL,B07WPVB9GJ,0,,,Credit Card,ROHTAK,HARYANA,124001.0,IN,1
10.42.0.211-66.231.239.110-39311-443-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0157,J0157-DR-S,Western Dress,S,B0982ZDZ8K,1,INR,588.0,Credit Card,VISAKHAPATNAM,ANDHRA PRADESH,530016.0,IN,1
10.42.0.211-77.234.44.196-39596-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET203,SET203-KR-DPT-S,Set,S,B08MYT94FH,1,INR,449.0,Credit Card,CHENNAI,TAMIL NADU,600089.0,IN,0
10.42.0.211-123.125.46.161-49630-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET098,SET098-KR-PP-XL,Set,XL,B07X3N4X66,1,INR,696.0,Credit Card,BHATPARA,WEST BENGAL,743127.0,IN,1
202.77.129.150-10.42.0.151-443-40088-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3614,JNE3614-KR-M,kurta,M,B09811QMHB,1,INR,459.0,Credit Card,Palampur,HIMACHAL PRADESH,176092.0,IN,0
182.22.67.75-10.42.0.151-443-35634-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0201,J0201-TP-L,Top,L,B0965LLRJW,1,INR,625.0,Credit Card,PUNE,MAHARASHTRA,411001.0,IN,0
217.69.133.211-10.42.0.211-443-36807-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,1,INR,654.0,Credit Card,KANPUR,UTTAR PRADESH,208017.0,IN,0
172.217.9.238-10.42.0.151-443-40053-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,1,INR,399.0,Credit Card,MUMBAI,MAHARASHTRA,400074.0,IN,1
10.42.0.151-10.42.0.1-47526-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET201,SET201-KR-NP-A-XXL,Set,XXL,B08L93NLLX,1,INR,595.0,Credit Card,CHENNAI,TAMIL NADU,600128.0,IN,0
10.42.0.1-10.42.0.42-53-36937-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,1,INR,597.0,Credit Card,NASHIK,MAHARASHTRA,422101.0,IN,1
10.42.0.211-10.42.0.1-35991-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,NW030,NW030-TP-PJ-XXL,Set,XXL,B09G2R8XLM,1,INR,582.0,Credit Card,NEW DELHI,DELHI,110058.0,IN,0
10.42.0.211-10.42.0.1-35853-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET273,SET273-KR-NP-XXXL,Set,3XL,B094FR18C5,1,INR,612.0,Credit Card,MUMBAI,MAHARASHTRA,400042.0,IN,1
172.217.11.42-10.42.0.42-443-44536-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,1,INR,654.0,Debit card,GREATER NOIDA,UTTAR PRADESH,201308.0,IN,0
10.42.0.211-77.234.44.43-46919-80-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3690,JNE3690-TU-L,Top,L,B094FKG8H7,1,INR,518.0,Debit card,NEW DELHI,DELHI,110075.0,IN,1
203.205.158.63-10.42.0.151-80-36749-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0247,J0247-SKD-S,Set,S,B09KXTGM1Y,1,INR,820.0,Credit Card,PICHHORE SHIVPURI DISTRICT,MADHYA PRADESH,473995.0,IN,1
192.229.163.180-10.42.0.151-443-46522-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XXXL,Set,3XL,B09RKF5R8S,1,INR,801.0,Credit Card,LUCKNOW,UTTAR PRADESH,226025.0,IN,0
172.217.10.67-10.42.0.211-80-48123-6,04-30-22,Cancelled,Merchant,Amazon.in,Standard,J0386,J0386-KR-XXXL,kurta,3XL,B09YYLFCP2,0,,,Debit card,SIKANDARABAD INDUSTRIAL AREA,UTTAR PRADESH,203205.0,IN,1
203.130.53.126-10.42.0.42-80-50977-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,1,INR,399.0,Debit card,MUMBAI,MAHARASHTRA,400098.0,IN,0
10.42.0.211-10.42.0.1-53608-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0342,J0342-TP-L,Top,L,B099S9MMY4,1,INR,540.0,Debit card,THIRUVANANTHAPURAM,KERALA,695005.0,IN,0
208.80.153.224-10.42.0.151-443-37992-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET363,SET363-KR-NP-L,Set,L,B09TH68L97,1,INR,1338.0,Debit card,MAVELIKKARA,KERALA,690107.0,IN,1
172.217.10.42-10.42.0.151-443-50396-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0342,J0342-TP-M,Top,M,B099S91TCS,1,INR,540.0,Credit Card,KOLKATA,WEST BENGAL,700022.0,IN,1
10.42.0.211-10.42.0.1-38853-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0198,J0198-TP-XXXL,Top,3XL,B0986XCKXN,1,INR,625.0,Credit Card,HYDERABAD,TELANGANA,500032.0,IN,0
10.42.0.211-10.42.0.1-5021-53-17,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3500,JNE3500-KR-XXL,kurta,XXL,B09812JNRT,1,INR,364.0,Credit Card,THANE,MAHARASHTRA,400615.0,IN,1
172.217.10.138-10.42.0.151-443-35329-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XL,kurta,XL,B08WPZ1N4Z,1,INR,429.0,Credit Card,BILASPUR,CHHATTISGARH,495001.0,IN,0
172.217.10.35-10.42.0.211-443-54428-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0005,J0005-DR-XXL,Western Dress,XXL,B08B3GTC12,1,INR,899.0,Credit Card,MYSURU,KARNATAKA,570001.0,IN,1
10.42.0.151-10.42.0.1-44339-53-17,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXL,Set,XXL,B0894XKVH3,0,,,Cash,QADIAN,PUNJAB,143516.0,IN,0
172.217.6.202-10.42.0.151-443-51615-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET360,SET360-KR-NP-XXL,Set,XXL,B09QJNWJJW,1,INR,1126.0,Credit Card,BHUBANESWAR,ODISHA,751021.0,IN,1
172.217.10.104-10.42.0.211-443-53162-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-S,Set,S,B0822T2BM8,1,INR,788.0,Credit Card,KALABURGI,KARNATAKA,585101.0,IN,0
8.0.6.4-8.6.0.1-0-0-0,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-XS,Top,XS,B08ZJ2CB3B,1,INR,432.0,Credit Card,NAGPUR,MAHARASHTRA,440003.0,IN,0
182.22.25.252-10.42.0.211-443-38360-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,1,INR,376.0,Debit card,Rangareddy,TELANGANA,509327.0,IN,0
10.42.0.211-104.244.42.2-45397-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,1,INR,725.0,Debit card,HYDERABAD,TELANGANA,500089.0,IN,0
10.42.0.151-125.39.240.46-42682-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,1,INR,744.0,Debit card,HYDERABAD,TELANGANA,500013.0,IN,0
10.42.0.151-10.42.0.1-45821-53-17,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0416,J0416-DR-S,Western Dress,S,B09TXYX9Y8,1,INR,825.0,Debit card,Ahmedabad,Gujarat,380054.0,IN,1
172.217.12.142-10.42.0.211-443-60028-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,1,INR,399.0,Credit Card,CHENNAI,TAMIL NADU,600063.0,IN,1
209.10.120.26-10.42.0.211-80-44733-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET310,SET310-KR-NP-XXL,Set,XXL,B09RKDLD1W,1,INR,1213.0,Credit Card,DHARMANAGAR,TRIPURA,799250.0,IN,0
10.42.0.211-23.66.169.49-56314-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET188,SET188-KR-NP-XS,Set,XS,B08KRNQ6VJ,1,INR,680.0,Credit Card,JAIPUR,RAJASTHAN,302012.0,IN,0
10.42.0.151-31.13.71.52-47620-443-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0096,J0096-KR-XS,kurta,XS,B089FZXRFW,1,INR,568.0,Credit Card,Jhajjar,HARYANA,124103.0,IN,0
151.101.117.140-10.42.0.211-443-36821-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET323,SET323-KR-NP-XXL,Set,XXL,B09NDKZQWW,1,INR,939.0,Credit Card,HYDERABAD,TELANGANA,500005.0,IN,1
205.204.101.196-10.42.0.151-443-50664-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0300,J0300-TP-XXXL,Top,3XL,B099S7RDLZ,1,INR,279.0,Credit Card,BENGALURU,KARNATAKA,560105.0,IN,1
205.185.216.42-10.42.0.211-80-56393-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,PJNE3405,PJNE3405-KR-N-5XL,kurta,5XL,B09LD3PCNY,1,INR,487.0,Credit Card,JAMSHEDPUR,JHARKHAND,831005.0,IN,1
172.217.7.161-10.42.0.211-443-40512-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,PJNE2100,PJNE2100-KR-N-5XL,kurta,5XL,B09LD59CMC,1,INR,458.0,Credit Card,VADODARA,Gujarat,390016.0,IN,1
192.229.173.173-10.42.0.151-443-52508-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,PJNE3068,PJNE3068-KR-5XL,kurta,5XL,B09M768PCX,1,INR,692.0,Credit Card,MEERUT,UTTAR PRADESH,250001.0,IN,1
8.41.222.241-10.42.0.211-443-37920-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0196,J0196-TP-XXL,Top,XXL,B094FK6BKH,1,INR,469.0,Credit Card,HYDERABAD,TELANGANA,500089.0,IN,0
10.42.0.1-10.42.0.42-53-22097-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,kurta,3XL,B081WZ4T3V,1,INR,399.0,Credit Card,GHAZIABAD,UTTAR PRADESH,201012.0,IN,1
10.42.0.151-72.21.206.135-52945-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET187,SET187-KR-DH-XL,Set,XL,B08B415N6S,1,INR,599.0,Credit Card,GORAKHPUR,UTTAR PRADESH,273004.0,IN,0
202.77.129.150-10.42.0.211-80-41780-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET389,SET389-KR-NP-XL,Set,XL,B09KXW4WQC,1,INR,680.0,Debit card,MUDBIDRI,KARNATAKA,574227.0,IN,0
10.42.0.1-10.42.0.42-53-57608-17,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-XL,Set,XL,B0894X711G,0,,,Debit card,VASCO DA GAMA,GOA,403802.0,IN,0
10.42.0.211-115.239.210.141-43633-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SAR040,SAR040,Saree,Free,B09J19LG67,1,INR,989.0,Debit card,NADIAD,Gujarat,387001.0,IN,1
172.217.3.106-10.42.0.42-443-44990-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0372,J0372-SKD-L,Set,L,B09K3T3BV4,1,INR,1099.0,Debit card,Janipur,JAMMU & KASHMIR,180007.0,IN,0
10.42.0.211-95.213.11.133-57598-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0157,J0157-DR-S,Western Dress,S,B0982ZDZ8K,1,INR,588.0,Debit card,Nagpur,MAHARASHTRA,440015.0,IN,1
10.42.0.42-104.97.95.172-47351-80-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0376,J0376-SKD-S,Set,S,B09QJ3BDVW,1,INR,999.0,Credit Card,GHAZIABAD,UTTAR PRADESH,201009.0,IN,0
10.42.0.211-104.192.110.245-49106-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3518,JNE3518-KR-M,kurta,M,B08XW581QN,1,INR,487.0,Credit Card,HYDERABAD,TELANGANA,500006.0,IN,1
10.42.0.42-104.254.66.16-45747-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-XXXL,Set,3XL,B08CMV6SCJ,1,INR,653.0,Debit card,VISAKHAPATNAM,ANDHRA PRADESH,530027.0,IN,0
10.42.0.211-10.42.0.1-5059-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,NW004,NW004-TP-PJ-XXXL,Set,3XL,B0922T745K,1,INR,496.0,Debit card,VISAKHAPATNAM,ANDHRA PRADESH,530027.0,IN,1
10.42.0.151-54.230.38.124-47519-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0167,J0167-KR-S,kurta,S,B08QGPXDMY,1,INR,319.0,Debit card,KANPURKanpur,UTTAR PRADESH,208013.0,IN,1
162.208.22.39-10.42.0.151-443-60978-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XXXL,Set,3XL,B09NDHQMKC,0,,,Debit card,HYDERABAD,TELANGANA,500098.0,IN,0
182.22.31.124-10.42.0.211-443-57818-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,1,INR,1112.0,Credit Card,BENGALURU,KARNATAKA,560064.0,IN,1
209.10.120.26-10.42.0.211-80-39867-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-S,kurta,S,B08BF4GQ9V,1,INR,517.0,Credit Card,Hamirpur,UTTAR PRADESH,210504.0,IN,0
10.42.0.211-23.21.246.117-56963-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-M,Set,M,B09NQ3TN2T,1,INR,597.0,Credit Card,CHENNAI,TAMIL NADU,600086.0,IN,0
172.217.7.132-10.42.0.151-443-41001-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET356,SET356-KR-NP-L,Set,L,B09QJ484TV,1,INR,1099.0,Debit card,AMRITSAR,PUNJAB,143001.0,IN,1
10.42.0.211-113.207.48.142-59167-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-M,kurta,M,B091Q9Q34N,1,INR,375.0,Debit card,NEW DELHI,DELHI,110039.0,IN,1
172.217.6.206-10.42.0.42-443-41474-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XXXL,kurta,3XL,B08BFVXK6N,1,INR,517.0,Credit Card,COIMBATORE,TAMIL NADU,641037.0,IN,0
220.243.219.55-10.42.0.151-80-42898-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-XXL,Set,XXL,B09K3QVXBS,1,INR,692.0,Credit Card,PALI,RAJASTHAN,306401.0,IN,1
174.35.73.77-10.42.0.42-80-40089-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XXL,kurta,XXL,B08BFT4ZKX,1,INR,486.0,Credit Card,BASSEIN,MAHARASHTRA,401201.0,IN,0
10.42.0.211-104.254.66.16-44699-80-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET375,SET375-KR-NP-XXL,Set,XXL,B09RKDDLL2,1,INR,696.0,Credit Card,BASSEIN,MAHARASHTRA,401201.0,IN,1
10.42.0.211-64.71.142.96-42054-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-M,Set,M,B09RPRS8JL,1,INR,1115.0,Credit Card,THIRUVALLA,KERALA,689101.0,IN,0
172.217.10.3-10.42.0.151-443-48229-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-S,Set,S,B09NQ4CZ65,1,INR,597.0,Credit Card,GORAKHPUR,UTTAR PRADESH,273004.0,IN,1
10.42.0.211-52.84.29.154-47440-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-M,Set,M,B09RPRS8JL,1,INR,1115.0,Credit Card,IMPHAL,MANIPUR,795113.0,IN,0
182.22.25.124-10.42.0.211-443-54109-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3470,JNE3470-KR-XS,kurta,XS,B08W9G1YSB,1,INR,329.0,Credit Card,VELLORE,TAMIL NADU,632004.0,IN,0
10.42.0.151-92.98.43.13-43477-8577-17,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3619,JNE3619-KR-XS,kurta,XS,B091Q8BKLW,1,INR,318.0,Credit Card,VELLORE,TAMIL NADU,632004.0,IN,0
10.42.0.151-115.239.210.141-35808-443-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3273,JNE3273-KR-XXL,kurta,XXL,B07R5X9V7R,1,INR,499.0,Credit Card,AMBASAMUDRAM,TAMIL NADU,627401.0,IN,0
10.42.0.211-61.155.222.80-55950-80-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,1,INR,597.0,Credit Card,Pathanamthitta,KERALA,689698.0,IN,0
175.100.207.231-10.42.0.211-80-35719-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3518,JNE3518-KR-XL,kurta,XL,B08XW66LTH,1,INR,487.0,Credit Card,Chennai,TAMIL NADU,600002.0,IN,1
180.149.135.239-10.42.0.211-80-60245-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3476,JNE3476-KR-XL,kurta,XL,B08B3YSLXV,1,INR,363.0,Debit card,Chennai,TAMIL NADU,600002.0,IN,1
10.42.0.151-10.42.0.1-10232-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3738,JNE3738-KR-XXXL,kurta,3XL,B099NMKP4M,1,INR,459.0,Debit card,NEW DELHI,DELHI,110092.0,IN,0
180.149.136.194-10.42.0.211-80-50575-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XS,kurta,XS,B08BFCPV5R,1,INR,486.0,Credit Card,Vizianagaram,ANDHRA PRADESH,535002.0,IN,0
10.42.0.211-64.71.142.96-58355-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-XXXL,kurta,3XL,B08RP3HQH3,1,INR,568.0,Credit Card,CHITTOOR district,ANDHRA PRADESH,517113.0,IN,0
175.100.207.232-10.42.0.211-80-46720-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5032,MEN5032-KR-XXL,kurta,XXL,B08YZ138QZ,1,INR,562.0,Debit card,BENGALURU,KARNATAKA,560078.0,IN,1
205.185.216.42-10.42.0.211-80-41784-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET380,SET380-KR-NP-L,Set,L,B09QJ3T2Z4,1,INR,995.0,Debit card,RAE BARELI,UTTAR PRADESH,229001.0,IN,1
220.243.219.55-10.42.0.211-80-50901-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,1,INR,1112.0,Debit card,Benipur,BIHAR,847201.0,IN,1
10.42.0.211-10.42.0.1-47820-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXXL,Set,3XL,B09NQ51MPV,1,INR,635.0,Debit card,NEW DELHI,DELHI,110092.0,IN,1
10.42.0.211-10.42.0.1-9577-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,1,INR,399.0,Credit Card,KHATIMA,UTTARAKHAND,262308.0,IN,1
10.42.0.1-10.42.0.42-53-5589-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XL,kurta,XL,B08B3YPXKZ,1,INR,363.0,Credit Card,ERODE,TAMIL NADU,638005.0,IN,0
175.100.207.231-10.42.0.42-80-58451-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,0,,,Credit Card,BOKARO STEEL CITY,JHARKHAND,827012.0,IN,1
10.42.0.211-10.42.0.1-37390-53-17,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3611,JNE3611-KR-XXXL,kurta,3XL,B08XVRKF6V,0,,,Credit Card,JAIPUR,RAJASTHAN,303905.0,IN,0
172.217.3.106-10.42.0.151-443-34323-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XXL,kurta,XXL,B08B3XF5MH,0,,,Credit Card,JAIPUR,RAJASTHAN,303905.0,IN,0
172.217.11.14-10.42.0.151-443-59031-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-L,Set,L,B09QJLFDRK,0,,,Cash,GURUGRAM,HARYANA,122002.0,IN,0
175.100.207.233-10.42.0.211-80-42376-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,1,INR,458.0,Credit Card,BENGALURU,KARNATAKA,560076.0,IN,1
192.229.163.180-10.42.0.211-443-51130-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET114,SET114-KR-PP-XS,Set,XS,B0822T4BP8,1,INR,597.0,Credit Card,Ulhasnagar,MAHARASHTRA,421001.0,IN,0
10.42.0.211-10.42.0.1-25347-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,1,INR,597.0,Credit Card,BENGALURU,KARNATAKA,560100.0,IN,1
10.42.0.211-77.234.42.92-41668-443-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0385,J0385-KR-M,kurta,M,B09YYNG98D,1,INR,1249.0,Debit card,INDORE,MADHYA PRADESH,452010.0,IN,0
172.217.9.226-10.42.0.151-443-45077-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-L,Set,L,B09RKDW3QG,1,INR,801.0,Debit card,HALWARA,PUNJAB,141106.0,IN,1
10.42.0.211-103.7.30.118-56421-80-6,04-30-22,Cancelled,Amazon,Amazon.in,Standard,JNE3437,JNE3437-KR-XXL,kurta,XXL,B085HJXJ3M,0,,,Debit card,THANE,MAHARASHTRA,401101.0,IN,0
172.217.10.141-10.42.0.151-443-39762-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3065,JNE3065-KR-XXL,kurta,XXL,B07HWXSD8R,1,INR,393.0,Debit card,BENGALURU,KARNATAKA,560056.0,IN,1
182.254.5.234-10.42.0.151-80-45945-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0343,J0343-DR-XXL,Western Dress,XXL,B09831TPR5,1,INR,744.0,Credit Card,"Neelakudi, Thiruvarur",TAMIL NADU,610005.0,IN,1
10.42.0.211-10.42.0.1-57761-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XL,Top,XL,B08RYPWC3J,1,INR,540.0,Credit Card,JAIPUR,RAJASTHAN,302021.0,IN,0
10.42.0.211-64.71.142.120-35949-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-L,Set,L,B0894Y4PNG,1,INR,696.0,Credit Card,CUTTACK,ODISHA,753009.0,IN,1
